146124	1.0520
146125	1.4320
146131	2.0042
146132	2.0044
146136	2.0036
146137	0.8040
146139	1.6540
146140	2.0054
146141	2.2150
146142	2.0070
146144	2.0036
146145	2.0038
146147	1.2940
146190	4.5340
146192	1.1430
146193	1.1610
146194	4.6500
146195	2.8940
146196	4.1720
146200	4.3400
146201	1.8210
146202	4.3520
146203	4.3100
146204	2.7460
146205	4.1220
146206	4.4780
146207	4.7500
146208	3.3980
146209	2.8860
146210	2.8890
146211	1.6650
146271	2.8450
146282	3.1760
146283	2.5810
146293	3.5700
146314	5.6100
146337	4.8680
146380	3.2260
146382	5.8250
146383	0.7020
146386	4.9600
146387	3.6780
146388	5.1380
146389	3.4100
146390	1.9120
146391	3.4060
146392	4.7540
146393	5.6950
146394	6.0550
146395	4.1040
146396	4.3440
146397	4.7880
146398	4.3760
146399	4.4440
146400	4.2800
146401	4.0180
146402	3.6080
146403	3.1210
146404	0.8800
146405	5.1460
146414	5.4450
146421	5.0900
146426	0.6020
146431	5.5150
146432	1.7260
146433	5.5500
146434	6.5400
146435	1.3550
146437	6.5450
146438	6.5750
146442	2.7420
146445	5.6250
146460	6.1100
146464	2.3580
146468	4.6180
146475	5.2600
146477	5.3950
146478	5.4000
146479	4.8340
146482	4.9800
146484	5.3500
146487	5.3350
146494	5.0350
146495	4.2580
146496	3.5600
146497	3.2780
146498	4.3200
146499	2.5250
146516	0.5740
146517	5.9550
146518	5.6600
146519	5.8500
146532	4.9900
146543	4.6350
146546	4.9400
146547	4.9550
146550	2.0200
146572	5.4450
146583	5.2050
146584	5.1550
146585	5.1150
146586	3.9500
146587	5.4650
146594	4.7120
146598	5.6750
146599	5.6050
146614	3.9080
146620	6.2000
146621	6.1700
146623	6.0450
146626	4.7760
146627	4.5000
146628	5.8150
146630	4.0020
146633	2.5350
146634	3.5760
146635	3.7580
146642	6.0350
146644	3.8480
146645	2.8580
146646	3.9100
146647	6.0100
146648	5.6180
146649	4.9480
146650	5.1740
146651	5.5740
146654	6.1450
146655	6.2050
146657	6.6950
146663	4.7080
146667	3.8080
146668	3.0020
146669	3.4420
146670	3.2360
146672	3.1600
146676	3.4020
146683	1.4660
146684	3.4020
146685	3.0320
146686	3.0318
146687	3.0318
146688	3.0320
146689	3.0250
146690	3.0324
146691	3.0278
146692	3.0336
146693	3.0346
146694	3.0300
146695	3.0346
146696	3.0132
146697	3.0208
146698	3.0264
146699	3.0080
146700	3.0086
146701	3.0090
146703	2.0480
146705	2.0054
146706	2.0048
146707	2.0056
146708	2.0044
146709	2.0038
146714	0.6020
146715	4.1960
146760	1.1610
146771	1.4790
146783	3.2280
146786	6.1550
146787	5.4400
146790	6.1450
146791	6.1150
146792	1.7240
146793	2.7080
146794	3.3510
146795	6.0700
146796	6.0450
146797	4.9100
146798	4.7120
146799	5.2780
146800	3.9900
146801	3.4460
146802	4.7880
146804	4.1160
146805	4.0780
146806	4.4720
146808	3.2120
146810	2.9210
146811	5.5600
146813	6.1250
146819	5.5800
146837	1.7950
146843	5.6750
146844	5.4750
146845	5.3400
146847	4.6060
146849	4.6740
146851	4.7420
146852	4.6760
146853	5.4200
146854	4.7880
146855	5.5300
146856	5.3350
146866	5.3100
146867	5.2500
146872	5.2050
146873	4.1760
146874	4.3200
146909	0.6740
146911	1.4500
146912	1.7050
146913	3.5700
146914	3.0120
146916	6.3650
146918	9.3150
146919	1.8100
146920	2.2850
146921	3.5040
146922	3.5720
146923	3.9560
146924	2.6120
146925	2.3250
146926	2.0000
146927	2.2500
146929	7.5550
146930	7.6250
146931	0.5400
146932	8.7100
146933	6.4200
146937	4.7300
146938	8.5200
146940	9.3250
146941	7.0500
146943	9.3150
146947	9.3550
146949	9.7500
146953	5.2640
146958	5.6140
146959	5.6680
146961	5.2060
146962	6.7350
146966	5.8460
146976	4.2900
146978	1.8330
146979	6.2450
146985	5.3050
146986	5.6000
146987	4.5640
146988	4.5300
146989	3.4520
146991	4.0300
146992	3.8820
146995	5.7850
146996	5.7350
147002	3.1920
147006	0.6540
147008	4.2580
147009	2.7820
147010	3.6340
147011	7.0700
147013	3.2440
147014	2.9620
147015	7.7600
147016	8.3000
147017	4.0480
147018	5.7960
147019	4.4060
147022	4.6840
147024	6.6500
147025	8.2100
147026	8.4200
147027	8.7000
147028	3.4960
147029	2.8400
147030	3.1780
147031	2.4100
147032	3.2640
147033	5.7020
147034	9.0850
147035	8.7150
147036	3.7220
147037	2.2700
147044	8.4900
147045	4.1220
147046	3.7140
147047	3.6120
147048	2.5940
147049	9.1550
147050	9.0500
147052	5.1400
147053	9.7850
147060	9.6950
147062	9.7100
147067	9.8400
147068	3.3060
147069	3.3600
147070	9.8800
147072	9.1100
147079	3.1760
147080	3.0780
147081	4.2800
147082	3.0460
147084	9.6600
147085	7.9150
147088	1.0350
147090	5.7600
147091	10.6400
147092	7.8450
147095	3.5060
147096	3.6460
147099	5.9850
147100	6.4250
147101	7.6750
147102	7.4200
147103	5.7950
147104	8.2000
147105	7.7700
147107	5.2250
147114	2.6560
147117	5.8050
147118	5.7800
147123	5.7750
147124	5.7600
147125	4.3360
147132	5.8200
147136	5.7850
147142	5.8300
147143	5.6850
147161	3.8980
147164	5.8050
147167	6.2400
147168	6.2450
147169	4.7660
147170	5.0850
147171	4.6080
147172	3.8440
147173	4.0340
147174	3.7300
147175	5.9950
147176	5.9500
147178	5.9550
147179	4.9050
147189	2.5670
147190	2.6140
147191	3.7020
147192	1.7360
147194	5.1750
147199	4.1300
147200	2.6420
147201	4.0400
147202	4.8560
147203	4.2620
147204	1.4040
147205	2.0630
147206	2.0440
147207	4.4500
147208	3.7140
147209	3.2840
147210	3.1440
147211	3.5200
147212	3.7020
147213	4.4720
147263	2.4290
147266	1.5460
147268	5.1800
147278	5.1700
147279	5.1850
147280	5.1700
147284	4.0900
147286	3.1180
147287	3.3580
147289	1.8120
147291	4.3640
147292	1.9420
147328	1.7950
147329	3.6840
147333	1.5600
147335	1.7010
147336	3.1720
147337	2.6510
147338	1.2770
147339	2.7400
147340	1.2340
147341	1.4090
147342	1.8410
147344	2.8880
147345	2.0590
147347	3.4380
147348	2.2560
147350	3.4560
147351	3.9460
147352	3.4840
147353	1.6150
147355	1.6020
147356	1.7320
147357	3.3300
147358	1.6280
147359	2.4740
147360	2.8380
147361	1.6010
147362	2.2400
147363	3.4720
147386	4.3540
147387	3.6060
147388	3.9980
147389	4.9800
147390	4.3380
147393	4.6080
147395	4.0220
147403	2.6300
147406	5.1300
147409	5.0750
147427	1.1880
147431	1.9450
147433	1.6300
147434	1.6570
147435	2.8060
147437	2.5200
147442	1.9100
147445	2.0094
147447	2.0192
147448	2.0340
147449	2.0266
147450	2.0100
147451	2.0088
147452	2.0218
147453	2.4830
147458	3.9180
147463	4.8780
147513	5.0600
147514	5.3100
147515	4.1320
147516	4.0620
147517	4.3300
147590	5.6050
147591	5.9250
147593	5.4700
147595	3.7160
147602	5.6700
147611	5.8050
147612	4.5320
147613	4.4060
147614	4.3080
147641	0.6140
147643	4.8880
147644	3.8840
147654	5.2050
147655	5.1850
147666	4.7200
147672	5.0950
147674	4.0800
147679	3.9280
147683	3.9440
147687	3.8040
147688	3.7140
147698	5.2350
147702	4.1940
147706	2.9360
147710	2.0240
147716	0.7640
147738	0.5420
147741	1.6550
147743	7.7600
148162	5.1150
148163	5.5300
148168	5.3850
148171	1.0510
148178	1.1110
148207	5.3050
148213	0.8740
148248	4.0960
148249	3.3980
148251	5.2900
148252	5.2750
148253	5.5700
148254	3.8120
148256	5.5750
148257	5.5800
148259	4.8880
148260	3.6820
148283	5.6450
148286	5.2300
148287	5.3400
148304	4.3400
148305	5.1050
148306	4.5500
148310	4.8120
148315	2.6030
148316	2.7990
148317	4.2340
148322	4.9650
148326	4.5440
148328	5.1300
148329	4.5500
148330	4.5540
148331	4.5480
148332	4.5580
148333	4.5340
148334	5.3500
148342	2.5910
148343	4.1460
148345	4.1660
148358	0.9840
148371	4.3340
148372	4.1280
148373	3.1420
148374	3.9500
148375	3.6540
148380	3.6720
148383	5.5550
148389	0.5740
148390	0.5300
148391	4.3160
148392	4.0100
148454	5.3250
148461	5.2150
148468	3.7360
148469	1.6030
148470	2.3410
148471	5.4550
148480	4.7740
148481	5.0050
148484	2.1190
148488	3.9460
148489	4.0520
148492	1.0260
148494	4.4860
148498	0.8600
148505	6.0500
148506	5.8650
148507	5.8000
148508	4.6240
148509	5.8200
148510	5.8800
148531	0.5260
148556	1.6700
148582	4.0020
148593	5.2900
148611	4.1060
148612	5.2250
148613	5.3450
148617	2.7410
148618	3.0280
148620	4.1980
148621	3.1540
148623	3.6000
148625	5.4300
148628	5.6200
148650	4.5160
148651	3.5480
148652	4.5260
148655	5.6150
148657	4.5300
148660	4.5440
148663	6.0650
148670	2.3130
148676	0.7060
148677	5.3250
148678	1.8210
148685	6.1850
148686	6.1750
148707	6.0850
148708	3.8280
148710	1.1800
148711	1.6900
148713	3.9740
148714	2.0890
148716	4.8780
148719	4.7320
148720	4.9050
148721	5.0050
148722	5.3000
148723	5.2050
148724	6.2850
148725	6.0650
148726	6.3050
148727	6.0350
148728	4.1440
148729	3.9360
148731	6.2400
148732	4.6600
148733	3.3780
148737	5.9050
148739	4.0820
148740	6.1500
148741	5.6700
148743	3.8980
148744	5.3700
148748	3.1020
148751	4.9500
148752	5.3400
148753	4.3520
148754	3.0420
148755	2.8590
148757	2.1090
148758	4.5320
148759	4.3800
148760	4.5880
148761	6.1750
148762	5.3150
148763	5.1100
148765	5.9550
148767	4.1840
148771	5.5200
148782	4.9400
148789	5.3600
148795	1.5140
148836	0.5200
148837	0.9620
148838	3.8880
148839	2.3240
148841	5.5150
148843	5.3850
148845	5.1900
148847	5.2700
148848	5.2650
148849	5.4450
148856	5.2950
148871	5.1950
148872	1.3790
148875	3.8940
148900	0.5500
148921	1.4860
148928	1.7680
148960	4.9250
148962	3.6360
148963	3.9580
148964	4.9400
148965	5.7850
148967	4.3140
148968	2.5290
148969	2.4850
148970	2.9640
148971	3.8620
148972	5.7650
148974	3.3500
149001	1.7330
149002	1.7440
149003	2.3730
149004	1.8040
149005	1.8540
149006	3.3880
149007	1.7160
149008	2.2780
149009	2.9960
149012	4.8460
149013	1.5860
149014	3.3700
149016	3.5520
149017	3.9240
149018	1.7980
149019	4.2060
149021	3.2880
149024	4.2120
149025	1.3100
149028	4.2720
149029	4.1860
149030	2.3250
149031	1.6240
149032	1.8110
149033	2.0050
149034	1.8640
149035	2.2260
149036	1.9700
149037	2.4610
149044	1.4550
149045	3.9840
149053	1.3490
149062	1.3070
149065	3.5220
149066	3.3800
149067	3.4180
149068	4.8500
149069	1.1450
149070	0.9800
149071	1.9860
149072	0.8740
149073	1.8200
149074	3.4340
149075	1.0660
149076	3.5380
149077	2.7840
149078	3.1700
149079	2.6700
149090	1.1140
149091	5.9850
149092	5.2550
149093	1.1320
149094	4.5100
149095	5.5700
149097	1.3650
149098	6.1000
149099	3.4680
149100	4.4760
149102	1.1120
149103	6.1200
149104	6.1300
149105	3.6600
149106	6.0900
149107	5.4000
149108	5.5300
149112	1.2150
149118	6.1200
149119	2.7090
149125	1.6350
149131	4.5760
149134	1.1010
149135	5.5200
149140	4.4920
149141	4.9650
149143	4.5420
149153	4.6860
149163	2.3360
149165	3.4380
149166	3.7160
149167	4.6040
149168	4.6080
149169	4.5320
149170	2.4520
149171	4.5620
149172	4.4220
149173	4.8600
149174	4.9400
149175	2.4130
149176	4.4740
149177	4.6740
149178	2.7690
149179	4.5580
149180	3.8960
149181	3.5280
149182	4.0300
149183	3.4420
149184	2.5930
149185	1.9350
149186	4.6960
149187	3.5300
149188	3.9300
149189	4.4620
149190	3.5180
149191	3.6600
149199	5.0200
149202	5.4100
149205	5.3600
149206	5.4000
149207	2.3890
149208	4.3960
149211	5.4000
149212	2.5240
149213	4.1260
149214	3.7240
149215	3.6300
149216	4.7360
149219	4.4060
149220	5.3900
149221	4.3640
149222	5.3700
149224	5.4050
149225	5.4000
149226	5.3600
149227	4.6620
149243	3.9680
149244	6.2050
149248	6.2150
149251	4.1400
149254	5.8600
149255	5.8650
149256	5.8600
149257	4.4100
149258	5.8550
149259	5.8700
149264	5.8650
149266	6.2000
149294	2.2630
149295	2.2780
149296	1.0580
149297	2.9360
149298	3.2380
149302	5.2300
149306	1.2510
149307	6.1200
149309	4.7040
149311	5.4700
149312	4.2320
149313	4.0800
149314	3.6780
149315	4.9150
149320	5.8750
149321	5.8800
149324	3.3840
149326	5.8800
149327	5.8850
149329	5.8850
149331	5.8500
149338	4.1480
149340	5.8800
149341	5.9100
149342	4.4020
149343	5.2650
149349	6.4250
149355	5.3600
149356	5.3700
149363	6.2100
149365	4.8760
149366	2.1940
149368	2.4300
149369	5.2300
149374	3.1800
149379	5.7200
149381	5.8050
149382	4.2500
149392	2.5170
149402	3.9460
149432	3.4360
149433	1.6640
149434	2.3000
149435	2.4220
149436	1.3770
149438	2.4660
149439	1.5580
149440	1.9110
149441	1.9490
149442	1.9980
149443	2.0320
149444	2.1390
149446	1.9690
149447	3.3980
149448	6.0450
149449	6.0150
149450	5.5700
149451	5.7500
149452	3.8560
149453	5.5300
149454	5.1700
149455	6.1250
149456	5.7550
149457	6.0400
149458	6.0950
149459	5.0700
149462	5.5750
149470	1.7710
149471	1.4270
149472	2.0150
149473	3.0140
149474	3.8660
149475	2.7060
149477	1.5940
149478	3.4480
149479	3.7880
149480	2.3280
149481	2.3470
149482	2.5150
149483	3.3240
149484	1.9450
149486	1.8450
149488	5.4350
149489	1.0450
149490	1.1060
149491	4.6700
149499	2.2260
149500	1.4930
149501	2.9980
149502	2.4160
149503	1.7200
149504	1.9310
149505	1.7440
149508	0.5520
149530	6.0700
149531	5.3550
149532	5.8200
149540	3.5080
149544	4.7980
149586	3.9060
149597	0.5640
149602	3.5180
149603	5.7050
149612	5.7250
149626	6.3500
149632	0.5280
149633	5.6800
149634	5.6900
149635	5.6900
149636	5.6850
149637	5.6950
149638	5.6900
149639	5.0950
149640	5.5950
149641	5.5950
149642	5.5900
149643	5.5950
149644	4.2740
149645	3.7580
149646	3.6100
149647	3.4580
149648	3.3140
149649	3.7820
149657	1.6850
149659	1.9130
149660	4.5480
149662	2.9140
149683	2.8890
149684	2.2870
149685	3.5940
149686	5.9150
149687	3.1580
149688	2.6160
149692	3.7500
149694	3.9620
149695	3.1360
149696	3.2660
149698	3.1180
149720	2.0290
149721	2.0120
149723	2.0100
149742	5.3250
149745	5.5750
149746	4.8500
149748	5.4000
149749	1.8840
149750	3.4720
149751	4.3980
149752	1.7300
149753	3.3100
149771	4.7300
149772	4.8420
149775	2.1660
149778	3.9660
149802	3.8260
149809	4.4220
149812	4.8200
149814	3.0660
149817	4.3340
149819	3.4860
149823	5.7950
149825	5.7950
149826	5.9700
149841	5.2800
149844	4.3140
149846	4.1000
149851	4.6060
149858	4.3180
149859	4.6160
149865	1.9630
149873	5.3400
149875	5.2950
149876	1.3010
149877	6.0350
149879	6.0450
149880	6.0450
149881	6.0300
149882	6.0250
149883	6.0200
149884	6.0200
149885	6.0200
149886	6.0150
149887	6.0100
149888	6.0250
149889	6.0150
149890	6.0200
149891	6.0100
149892	6.0150
149893	6.0350
149897	4.3340
149898	5.4150
149899	3.4780
149900	5.3750
149904	0.6940
149905	3.1620
149908	5.9200
149909	5.9150
149910	5.9100
149911	5.9200
149912	5.9200
149913	5.9150
149914	5.9150
149915	5.9150
149916	5.9200
149917	5.9200
149936	5.7700
149939	3.2200
149963	1.9960
149964	6.0450
149965	3.9180
149966	2.0780
149968	4.2020
149969	2.5490
149972	3.0980
149974	5.6200
149975	4.1900
149977	4.2300
149978	4.9850
149980	2.0570
149981	2.1880
149992	5.6050
149993	5.5950
149994	5.5850
149995	5.5850
149996	5.5950
149997	5.5850
149998	5.5900
149999	5.6400
150000	5.6400
150006	5.1150
150007	5.1250
150008	5.1900
150009	5.1950
150010	5.0650
150011	5.0600
150012	5.1900
150013	0.6980
150014	5.1900
150016	3.1920
150021	1.1430
150033	4.6700
150043	5.8300
150051	4.2480
150067	2.6650
150082	5.0650
150084	3.5260
150085	5.6950
150087	3.2180
150110	5.2700
150112	5.9450
150117	3.0180
150118	3.0220
150119	3.0520
150120	1.6950
150121	3.4440
150123	6.1900
150130	5.3950
150131	5.3800
150134	5.1200
150135	5.4250
150136	5.3350
150138	5.4900
150146	5.2700
150171	2.0080
150172	3.1600
150173	2.0190
150175	2.0136
150177	2.0090
150178	2.0056
150180	1.1750
150182	2.0070
150185	2.0050
150187	2.0080
150218	4.1480
150221	5.2400
150224	3.3720
150227	0.8780
150229	1.7710
150230	0.6120
150231	4.9050
150238	3.1580
150239	3.0926
150240	3.0294
150241	3.0324
150242	3.0326
150243	3.0340
150244	3.3435
150245	3.0320
150246	3.0338
150248	2.2370
150249	2.2386
150250	2.2396
150265	3.0900
150267	2.0642
150271	3.1498
150272	3.5160
150273	3.0240
150274	3.0174
150275	2.2338
150276	2.2340
150277	2.2350
150278	2.2344
150279	2.2378
150283	2.0240
150286	2.0204
150295	5.7500
150298	5.7350
150303	3.5540
150304	3.3400
150305	3.2760
150322	6.2050
150361	5.6100
150362	5.5250
150364	5.5450
150365	5.4200
150366	5.3300
150367	5.0900
150368	5.3000
150369	5.2300
150370	5.3100
150371	5.3000
150372	3.9520
150373	5.0600
150375	5.2800
150402	5.2400
150403	6.1100
150404	4.1660
150405	5.3300
150407	4.9250
150408	5.1300
150410	4.1420
150413	5.7050
150421	4.7080
150425	2.4540
150429	2.6110
150437	6.2000
150438	6.2350
150439	4.4660
150440	6.2150
150447	5.6300
150461	1.2140
150462	1.2180
150463	1.0780
150464	1.0720
150465	1.2155
150466	1.2190
150467	1.2096
150468	1.2742
150469	1.2100
150470	1.2104
150471	1.2100
150501	4.6600
150502	2.7930
150503	2.1210
150504	2.3780
150505	2.4270
150506	2.5280
150507	2.4800
150508	2.5140
150509	3.0400
150510	1.7690
150511	2.7360
150513	2.3700
150514	2.4870
150515	2.4480
150522	0.9380
150524	3.5680
150525	3.3060
150527	2.8710
150528	3.7700
150529	3.1800
150531	3.3980
150532	2.8500
150533	4.7620
150534	2.4590
150535	2.9340
150536	3.5880
150537	4.0940
150555	1.1640
150556	1.1280
150557	3.7400
150558	1.2010
150578	5.4150
150579	3.5860
150580	3.1080
150581	2.9820
150582	2.6490
150583	2.7310
150584	5.5550
150585	2.6210
150586	2.6600
150587	2.6600
150588	2.6480
150589	2.2010
150590	2.7720
150591	2.7870
150592	2.5210
150593	2.9800
150594	2.9060
150595	2.8860
150596	2.8980
150597	2.8980
150598	2.9360
150599	2.3250
150601	5.0200
150613	4.8500
150617	3.2060
150619	2.6100
150621	4.4380
150634	4.2740
150635	3.9300
150636	5.8650
150638	5.8700
150639	3.6200
150641	4.0780
150642	5.1350
150643	4.6660
150644	4.0300
150646	3.6380
150647	4.8880
150648	3.8420
150649	3.5120
150650	5.8700
150651	3.2900
150654	5.5400
150656	5.2250
150659	6.2000
150661	5.5250
150689	1.2122
150690	1.2130
150691	1.2130
150692	1.2132
150693	1.2154
150694	1.2150
150695	1.2094
150696	1.2158
150698	1.2162
150714	5.9700
150715	2.5530
150716	5.2900
150722	3.2200
150723	3.2200
150725	4.4320
150728	5.0500
150730	4.3200
150732	4.0280
150733	3.9260
150736	5.1500
150737	4.1180
150738	5.2250
150740	2.0580
150741	3.6520
150742	4.0460
150744	2.7450
150745	3.1700
150746	3.0440
150776	3.1580
150777	4.6140
150781	3.1200
150784	3.9480
150788	6.2300
150791	5.2750
150818	5.0100
150819	5.8550
150820	5.8750
150824	5.8850
150827	5.8900
150829	5.0900
150830	5.5500
150834	5.5200
150835	4.5680
150838	3.5180
150841	3.5500
150845	3.0940
150848	3.1940
150860	6.0000
150861	5.9650
150868	4.1860
150871	4.3420
150873	6.3660
